game_id,scenario,team,individual_payoffs,team_payoff,steps
366,early_containment,"['coordinator', 'evolved_v5', 'evolved_v4', 'liar']","[-2.5, 6.5, 6.5, 0.5]",2.75,13
367,greedy_neighbor,"['evolved_v3', 'hero', 'hero', 'firefighter']","[50.0, -100.0, -100.0, -85.0]",-58.75,100
368,deceptive_calm,"['evolved', 'hero', 'evolved_v3', 'evolved_v4']","[1.3999996781349182, -40.00000059604645, 50.0, 50.0]",15.349999770522118,100
369,chain_reaction,"['evolved_v5', 'free_rider', 'evolved_v4', 'free_rider']","[47.0, 43.40000003576279, 47.0, 47.0]",46.1000000089407,94
370,chain_reaction,"['evolved_v5', 'coordinator', 'liar', 'evolved_v5']","[50.0, -12.399999380111694, -1.599999487400055, 50.0]",21.500000283122063,100
371,mixed_motivation,"['evolved_v4', 'firefighter', 'evolved', 'firefighter']","[8.0, -6.300000309944153, -3.000000238418579, -7.400000333786011]",-2.1750002205371857,16
372,overcrowding,"['hero', 'evolved_v5', 'liar', 'liar']","[-60.00000238418579, 50.0, 1.599998950958252, -3.9000011682510376]",-3.075001150369644,100
373,early_containment,"['evolved_v4', 'liar', 'free_rider', 'free_rider']","[50.0, -1.0, 48.0, 47.0]",36.0,100
374,early_containment,"['evolved_v3', 'evolved', 'evolved_v3', 'firefighter']","[50.0, 8.0, 50.0, -32.0]",19.0,100
375,overcrowding,"['evolved_v4', 'evolved', 'evolved_v3', 'free_rider']","[50.0, 3.7999989986419678, 50.0, 48.89999997615814]",38.17499974370003,100
376,rest_trap,"['evolved_v4', 'liar', 'firefighter', 'evolved_v3']","[50.0, 19.19999986886978, -13.700000271201134, 50.0]",26.374999899417162,100
377,early_containment,"['evolved_v5', 'liar', 'evolved_v5', 'firefighter']","[6.5, -1.5, 6.5, -6.5]",1.25,13
378,rest_trap,"['hero', 'evolved_v3', 'evolved_v5', 'hero']","[-2.600000038743019, 6.5, 6.5, -2.600000038743019]",1.9499999806284904,13
379,chain_reaction,"['hero', 'coordinator', 'hero', 'evolved_v3']","[-69.9999988079071, -12.399999380111694, -69.9999988079071, 50.0]",-25.599999248981476,100
380,sparse_heroics,"['hero', 'coordinator', 'liar', 'evolved_v5']","[-80.0000011920929, -4.600000500679016, -2.000000476837158, 50.0]",-9.150000542402267,100
381,mixed_motivation,"['evolved_v3', 'evolved', 'evolved_v5', 'coordinator']","[50.0, -6.100001215934753, 50.0, 1.599998950958252]",23.874999433755875,100
382,greedy_neighbor,"['free_rider', 'free_rider', 'free_rider', 'evolved_v3']","[42.5, 48.5, 50.0, 50.0]",47.75,100
383,overcrowding,"['coordinator', 'liar', 'liar', 'liar']","[7.0999990701675415, -11.600001335144043, 2.69999897480011, 7.0999990701675415]",1.3249989449977875,100
384,greedy_neighbor,"['evolved_v3', 'evolved_v3', 'evolved', 'evolved_v4']","[50.0, 50.0, -34.0, 50.0]",29.0,100
385,trivial_cooperation,"['liar', 'evolved_v3', 'firefighter', 'evolved']","[0.5, 6.5, -4.5, 3.5]",1.5,13
386,chain_reaction,"['evolved_v4', 'evolved_v5', 'free_rider', 'liar']","[38.5, 38.5, 32.500000059604645, -8.29999953508377]",25.30000013113022,77
387,early_containment,"['hero', 'liar', 'free_rider', 'free_rider']","[-50.0, 10.0, 50.0, 49.0]",14.75,100
388,sparse_heroics,"['firefighter', 'liar', 'evolved_v4', 'liar']","[-60.50000101327896, 0.5999995470046997, 50.0, 1.8999995589256287]",-2.000000476837158,100
389,trivial_cooperation,"['coordinator', 'evolved', 'evolved', 'evolved_v3']","[0.5, 1.5, 1.5, 6.5]",2.5,13
390,mixed_motivation,"['evolved_v3', 'coordinator', 'evolved_v4', 'evolved_v3']","[50.0, 4.899999022483826, 50.0, 50.0]",38.724999755620956,100
391,deceptive_calm,"['firefighter', 'coordinator', 'firefighter', 'evolved_v5']","[-31.000000536441803, 2.2999996840953827, -32.80000054836273, 50.0]",-2.875000350177288,100
392,deceptive_calm,"['evolved_v5', 'liar', 'hero', 'free_rider']","[50.0, 14.899999767541885, -40.00000059604645, 48.19999998807907]",18.274999789893627,100
393,early_containment,"['evolved_v3', 'evolved_v5', 'evolved', 'coordinator']","[50.0, 50.0, -1.0, -1.0]",24.5,100
394,rest_trap,"['liar', 'evolved_v5', 'coordinator', 'firefighter']","[4.399999991059303, 6.5, -0.5000000298023224, -1.9000000357627869]",2.1249999813735485,13
395,trivial_cooperation,"['free_rider', 'evolved_v4', 'free_rider', 'evolved_v5']","[6.5, 6.5, 6.5, 6.5]",6.5,13
396,rest_trap,"['liar', 'evolved_v3', 'hero', 'firefighter']","[4.199999988079071, 7.0, -2.8000000417232513, -2.8000000417232513]",1.399999976158142,14
397,chain_reaction,"['evolved_v5', 'liar', 'evolved_v3', 'coordinator']","[41.0, 5.000000357627869, 41.0, -16.59999942779541]",17.600000232458115,82
398,rest_trap,"['evolved_v4', 'hero', 'coordinator', 'hero']","[6.5, -2.600000038743019, 2.2999999821186066, -2.600000038743019]",0.8999999761581421,13
399,deceptive_calm,"['firefighter', 'evolved', 'evolved', 'evolved_v5']","[-32.80000054836273, -1.3000003397464752, 7.6999997198581696, 50.0]",5.899999707937241,100
400,chain_reaction,"['hero', 'firefighter', 'evolved', 'liar']","[-11.199999809265137, -8.799999833106995, 5.600000023841858, -1.5999999046325684]",-3.9999998807907104,16
401,chain_reaction,"['hero', 'firefighter', 'coordinator', 'liar']","[-11.199999809265137, -11.199999809265137, -5.1999998688697815, -0.3999999165534973]",-6.999999850988388,16
402,chain_reaction,"['free_rider', 'evolved_v5', 'hero', 'evolved_v5']","[45.200000047683716, 50.0, -69.9999988079071, 50.0]",18.800000309944153,100
403,overcrowding,"['evolved', 'evolved_v3', 'evolved_v4', 'hero']","[7.0999990701675415, 50.0, 50.0, -60.00000238418579]",11.774999171495438,100
404,early_containment,"['evolved_v5', 'liar', 'coordinator', 'hero']","[7.0, 1.0, 1.0, -7.0]",0.5,14
405,trivial_cooperation,"['evolved_v5', 'evolved_v4', 'evolved_v5', 'evolved']","[6.5, 6.5, 6.5, -1.5]",4.5,13
406,rest_trap,"['evolved', 'firefighter', 'coordinator', 'evolved']","[2.2999999821186066, -2.600000038743019, 2.999999985098839, 4.399999991059303]",1.7749999798834324,13
407,rest_trap,"['evolved_v4', 'hero', 'coordinator', 'free_rider']","[6.5, -2.600000038743019, 3.699999988079071, 6.5]",3.524999987334013,13
408,rest_trap,"['free_rider', 'liar', 'hero', 'hero']","[5.799999997019768, 1.5999999791383743, -2.600000038743019, -2.600000038743019]",0.549999974668026,13
409,early_containment,"['evolved_v4', 'evolved_v5', 'evolved', 'evolved_v5']","[50.0, 50.0, -3.0, 50.0]",36.75,100
410,trivial_cooperation,"['liar', 'coordinator', 'hero', 'hero']","[3.5, -0.5, -6.5, -6.5]",-2.5,13
411,deceptive_calm,"['evolved_v5', 'evolved_v4', 'firefighter', 'evolved_v3']","[46.0, 46.0, -31.400000512599945, 46.0]",26.649999871850014,92
412,greedy_neighbor,"['firefighter', 'coordinator', 'evolved', 'firefighter']","[-74.5, -23.5, -20.5, -80.5]",-49.75,100
413,deceptive_calm,"['free_rider', 'evolved_v3', 'evolved_v3', 'evolved']","[25.19999998807907, 27.0, 27.0, -1.7881393432617188e-07]",19.799999952316284,54
414,sparse_heroics,"['free_rider', 'evolved_v5', 'hero', 'evolved_v5']","[47.39999997615814, 50.0, -80.0000011920929, 50.0]",16.84999969601631,100
415,greedy_neighbor,"['evolved_v5', 'evolved_v5', 'free_rider', 'evolved_v5']","[50.0, 50.0, 50.0, 50.0]",50.0,100
416,sparse_heroics,"['evolved_v5', 'evolved_v3', 'evolved_v3', 'coordinator']","[50.0, 50.0, 50.0, -5.900000512599945]",36.024999871850014,100
417,greedy_neighbor,"['liar', 'evolved_v3', 'coordinator', 'liar']","[-20.5, 50.0, -17.5, -1.0]",2.75,100
418,overcrowding,"['hero', 'coordinator', 'evolved_v4', 'liar']","[-8.40000033378601, -5.100000262260437, 7.0, -1.8000001907348633]",-2.0750001966953278,14
419,sparse_heroics,"['evolved_v3', 'hero', 'free_rider', 'hero']","[10.5, -16.800000250339508, 9.199999988079071, -16.800000250339508]",-3.4750001281499863,21
420,chain_reaction,"['evolved', 'free_rider', 'free_rider', 'hero']","[-9.999999403953552, 47.60000002384186, 48.80000001192093, -69.9999988079071]",4.1000004559755325,100
421,rest_trap,"['hero', 'free_rider', 'hero', 'evolved']","[-2.8000000417232513, 7.0, -2.8000000417232513, 4.199999988079071]",1.399999976158142,14
422,greedy_neighbor,"['liar', 'evolved', 'evolved_v3', 'hero']","[-16.0, -8.5, 50.0, -100.0]",-18.625,100
423,sparse_heroics,"['evolved_v5', 'evolved', 'liar', 'free_rider']","[50.0, -12.40000057220459, 3.1999995708465576, 48.69999998807907]",22.37499974668026,100
424,overcrowding,"['free_rider', 'evolved_v3', 'liar', 'evolved_v5']","[6.5, 6.5, -3.400000214576721, 6.5]",4.02499994635582,13
425,trivial_cooperation,"['evolved_v5', 'evolved_v5', 'liar', 'evolved_v4']","[6.5, 6.5, 3.5, 6.5]",5.75,13
426,deceptive_calm,"['evolved_v5', 'evolved_v3', 'evolved_v3', 'coordinator']","[27.5, 27.5, 27.5, 5.8999998569488525]",22.099999964237213,55
427,greedy_neighbor,"['firefighter', 'free_rider', 'free_rider', 'liar']","[-73.0, 45.5, 42.5, -22.0]",-1.75,100
428,chain_reaction,"['evolved', 'evolved_v3', 'evolved', 'liar']","[-13.599999368190765, 50.0, -18.39999932050705, 5.600000441074371]",5.900000438094139,100
429,sparse_heroics,"['firefighter', 'liar', 'coordinator', 'firefighter']","[-64.40000104904175, -22.80000066757202, -15.000000596046448, -70.90000110864639]",-43.27500085532665,100
430,mixed_motivation,"['liar', 'hero', 'liar', 'evolved_v3']","[10.399999141693115, -60.00000238418579, 1.599998950958252, 50.0]",0.49999892711639404,100
431,rest_trap,"['evolved_v4', 'evolved_v5', 'firefighter', 'firefighter']","[6.5, 6.5, -0.5000000298023224, -1.2000000327825546]",2.8249999843537807,13
432,early_containment,"['hero', 'evolved', 'hero', 'coordinator']","[-6.5, 1.5, -6.5, 1.5]",-2.5,13
433,rest_trap,"['firefighter', 'evolved_v5', 'liar', 'hero']","[-2.600000038743019, 6.5, 2.999999985098839, -2.600000038743019]",1.0749999769032001,13
434,greedy_neighbor,"['hero', 'evolved_v4', 'firefighter', 'evolved_v5']","[-13.0, 6.5, -10.0, 6.5]",-2.5,13
435,chain_reaction,"['firefighter', 'coordinator', 'liar', 'firefighter']","[-7.599999845027924, -1.5999999046325684, -0.3999999165534973, -9.999999821186066]",-4.899999871850014,16
436,chain_reaction,"['evolved_v3', 'firefighter', 'evolved_v4', 'evolved']","[8.0, -11.199999809265137, 8.0, -5.1999998688697815]",-0.09999991953372955,16
437,overcrowding,"['evolved', 'evolved_v4', 'firefighter', 'liar']","[2.69999897480011, 50.0, -52.300002217292786, 2.69999897480011]",0.7749989330768585,100
438,chain_reaction,"['hero', 'evolved_v5', 'evolved_v3', 'evolved']","[-69.9999988079071, 50.0, 50.0, -8.799999415874481]",5.300000444054604,100
439,mixed_motivation,"['firefighter', 'firefighter', 'evolved_v5', 'evolved_v5']","[-55.60000228881836, -46.800002098083496, 50.0, 50.0]",-0.6000010967254639,100
440,chain_reaction,"['free_rider', 'evolved_v4', 'firefighter', 'free_rider']","[50.0, 50.0, -60.399998903274536, 48.80000001192093]",22.100000277161598,100
441,early_containment,"['evolved_v3', 'evolved_v3', 'coordinator', 'firefighter']","[6.5, 6.5, -0.5, -6.5]",1.5,13
442,early_containment,"['evolved', 'evolved', 'evolved_v4', 'evolved_v3']","[0.0, 5.0, 50.0, 50.0]",26.25,100
443,trivial_cooperation,"['hero', 'evolved_v3', 'free_rider', 'evolved_v5']","[-6.5, 6.5, 5.5, 6.5]",3.0,13
444,deceptive_calm,"['liar', 'evolved_v5', 'firefighter', 'coordinator']","[-0.40000033378601074, 50.0, -27.400000512599945, 1.3999996781349182]",5.899999707937241,100
445,deceptive_calm,"['coordinator', 'evolved_v3', 'evolved_v5', 'coordinator']","[10.79999977350235, 45.0, 45.0, 1.799999713897705]",25.649999871850014,90
446,overcrowding,"['firefighter', 'hero', 'evolved_v5', 'liar']","[-49.00000214576721, -60.00000238418579, 50.0, 0.49999892711639404]",-14.625001400709152,100
447,overcrowding,"['liar', 'coordinator', 'free_rider', 'evolved']","[1.599998950958252, -3.9000011682510376, 45.59999990463257, 13.699999213218689]",14.249999225139618,100
448,rest_trap,"['firefighter', 'evolved', 'evolved_v4', 'evolved_v3']","[-8.100000247359276, 8.699999824166298, 50.0, 50.0]",25.149999894201756,100
449,deceptive_calm,"['hero', 'coordinator', 'evolved_v4', 'free_rider']","[-40.00000059604645, 2.2999996840953827, 50.0, 50.0]",15.574999772012234,100
450,rest_trap,"['hero', 'firefighter', 'firefighter', 'hero']","[-2.600000038743019, -1.9000000357627869, -0.5000000298023224, -2.600000038743019]",-1.9000000357627869,13
451,overcrowding,"['evolved_v3', 'firefighter', 'firefighter', 'coordinator']","[50.0, -51.20000219345093, -50.10000216960907, -3.9000011682510376]",-13.800001382827759,100
452,trivial_cooperation,"['liar', 'coordinator', 'firefighter', 'coordinator']","[0.5, -0.5, -6.5, 0.5]",-1.5,13
453,deceptive_calm,"['evolved', 'evolved_v4', 'evolved_v4', 'firefighter']","[3.199999690055847, 50.0, 50.0, -28.30000051856041]",18.72499979287386,100
454,rest_trap,"['coordinator', 'firefighter', 'evolved_v5', 'evolved_v5']","[21.299999877810478, -14.400000274181366, 50.0, 50.0]",26.724999900907278,100
455,greedy_neighbor,"['evolved', 'free_rider', 'coordinator', 'free_rider']","[-2.5, 6.5, -1.0, 5.0]",2.0,13
456,mixed_motivation,"['hero', 'free_rider', 'free_rider', 'hero']","[-9.600000381469727, 8.0, 8.0, -9.600000381469727]",-0.8000001907348633,16
457,mixed_motivation,"['liar', 'firefighter', 'hero', 'hero']","[-0.8000001907348633, -9.600000381469727, -9.600000381469727, -9.600000381469727]",-7.400000333786011,16
458,sparse_heroics,"['evolved', 'free_rider', 'firefighter', 'hero']","[-16.300000607967377, 50.0, -61.80000102519989, -80.0000011920929]",-27.02500070631504,100
459,rest_trap,"['hero', 'evolved', 'evolved_v4', 'hero']","[-2.8000000417232513, 1.399999976158142, 7.0, -2.8000000417232513]",0.6999999731779099,14
460,overcrowding,"['coordinator', 'evolved_v4', 'evolved', 'evolved']","[1.599998950958252, 50.0, 0.49999892711639404, 12.599999189376831]",16.17499926686287,100
461,mixed_motivation,"['hero', 'evolved_v5', 'free_rider', 'hero']","[-60.00000238418579, 50.0, 46.699999928474426, -60.00000238418579]",-5.825001209974289,100
462,rest_trap,"['evolved_v5', 'hero', 'evolved_v3', 'liar']","[6.5, -2.600000038743019, 6.5, 2.2999999821186066]",3.174999985843897,13
463,greedy_neighbor,"['hero', 'hero', 'evolved_v4', 'coordinator']","[-100.0, -100.0, 50.0, -17.5]",-41.875,100
464,greedy_neighbor,"['evolved', 'liar', 'evolved_v3', 'liar']","[-28.0, -5.5, 50.0, -14.5]",0.5,100
465,sparse_heroics,"['evolved_v5', 'free_rider', 'evolved_v4', 'evolved_v4']","[50.0, 48.69999998807907, 50.0, 50.0]",49.67499999701977,100
466,deceptive_calm,"['evolved_v4', 'evolved_v4', 'coordinator', 'liar']","[50.0, 50.0, 13.099999755620956, 13.999999761581421]",31.774999879300594,100
467,mixed_motivation,"['hero', 'evolved', 'evolved_v3', 'evolved_v4']","[-60.00000238418579, 11.499999165534973, 50.0, 50.0]",12.874999195337296,100
468,deceptive_calm,"['liar', 'evolved', 'evolved', 'liar']","[-3.9000000953674316, -1.2000000774860382, 3.299999952316284, 3.299999952316284]",0.3749999329447746,21
469,rest_trap,"['liar', 'evolved_v4', 'coordinator', 'evolved_v5']","[1.5999999791383743, 6.5, 2.999999985098839, 6.5]",4.399999991059303,13
470,trivial_cooperation,"['evolved', 'evolved_v5', 'firefighter', 'hero']","[-1.5, 6.5, -6.5, -6.5]",-2.0,13
471,overcrowding,"['free_rider', 'evolved', 'evolved', 'evolved']","[47.799999952316284, 4.899999022483826, 20.299999356269836, -0.6000010967254639]",18.09999930858612,100
472,rest_trap,"['evolved_v5', 'hero', 'evolved_v4', 'firefighter']","[6.5, -2.600000038743019, 6.5, -1.9000000357627869]",2.1249999813735485,13
473,deceptive_calm,"['hero', 'liar', 'liar', 'evolved']","[-40.00000059604645, 19.399999797344208, 15.79999977350235, 4.099999696016312]",-0.17500033229589462,100
474,greedy_neighbor,"['liar', 'coordinator', 'evolved_v3', 'evolved']","[-4.0, -1.0, 6.5, -2.5]",-0.25,13
475,trivial_cooperation,"['free_rider', 'evolved_v5', 'liar', 'hero']","[5.5, 6.5, 1.5, -6.5]",1.75,13
476,deceptive_calm,"['free_rider', 'evolved_v5', 'free_rider', 'hero']","[48.19999998807907, 50.0, 48.19999998807907, -40.00000059604645]",26.599999845027924,100
477,sparse_heroics,"['evolved_v4', 'liar', 'coordinator', 'firefighter']","[50.0, -13.700000584125519, -13.700000584125519, -68.30000108480453]",-11.425000563263893,100
478,sparse_heroics,"['hero', 'hero', 'evolved_v4', 'free_rider']","[-80.0000011920929, -80.0000011920929, 50.0, 46.09999996423721]",-15.975000604987144,100
479,overcrowding,"['evolved', 'evolved_v3', 'free_rider', 'evolved_v5']","[3.4999990463256836, 47.5, 45.299999952316284, 47.5]",35.94999974966049,95
480,greedy_neighbor,"['liar', 'liar', 'hero', 'coordinator']","[-28.0, -10.0, -100.0, -19.0]",-39.25,100
481,sparse_heroics,"['hero', 'coordinator', 'free_rider', 'evolved']","[-80.0000011920929, -16.300000607967377, 48.69999998807907, -18.900000631809235]",-16.62500061094761,100
482,rest_trap,"['coordinator', 'evolved_v3', 'evolved_v4', 'liar']","[17.099999859929085, 50.0, 50.0, 27.59999990463257]",36.17499994114041,100
483,rest_trap,"['coordinator', 'evolved_v3', 'free_rider', 'evolved_v3']","[13.599999845027924, 50.0, 50.0, 50.0]",40.89999996125698,100
484,deceptive_calm,"['evolved', 'evolved_v4', 'liar', 'coordinator']","[7.3999998569488525, 29.0, 10.099999874830246, 5.599999845027924]",13.024999894201756,58
485,greedy_neighbor,"['liar', 'hero', 'evolved_v4', 'liar']","[2.0, -13.0, 6.5, -1.0]",-1.375,13
486,overcrowding,"['evolved', 'evolved', 'evolved', 'coordinator']","[-1.2000001668930054, 2.0999999046325684, 2.0999999046325684, 0.9999998807907104]",0.9999998807907104,13
487,sparse_heroics,"['evolved', 'evolved_v4', 'evolved_v3', 'hero']","[-22.80000066757202, 50.0, 50.0, -80.0000011920929]",-0.7000004649162292,100
488,deceptive_calm,"['evolved_v3', 'hero', 'hero', 'free_rider']","[50.0, -40.00000059604645, -40.00000059604645, 49.099999994039536]",4.77499970048666,100
489,overcrowding,"['evolved_v3', 'liar', 'coordinator', 'free_rider']","[50.0, -0.6000010967254639, -6.100001215934753, 47.799999952316284]",22.774999409914017,100
490,rest_trap,"['coordinator', 'liar', 'liar', 'evolved_v5']","[1.5999999791383743, 4.399999991059303, 3.699999988079071, 6.5]",4.049999989569187,13
491,early_containment,"['liar', 'liar', 'free_rider', 'hero']","[5.0, 7.0, 46.0, -50.0]",2.0,100
492,sparse_heroics,"['evolved', 'evolved_v4', 'evolved_v5', 'liar']","[-21.500000655651093, 50.0, 50.0, 1.8999995589256287]",20.099999725818634,100
493,greedy_neighbor,"['evolved_v4', 'evolved_v5', 'liar', 'liar']","[37.5, 37.5, -10.5, -13.5]",12.75,75
494,sparse_heroics,"['coordinator', 'evolved_v4', 'liar', 'firefighter']","[-5.900000512599945, 50.0, 0.5999995470046997, -59.20000100135803]",-3.6250004917383194,100
495,chain_reaction,"['evolved_v4', 'free_rider', 'firefighter', 'hero']","[8.0, 8.0, -9.999999821186066, -11.199999809265137]",-1.2999999076128006,16
496,mixed_motivation,"['free_rider', 'liar', 'evolved_v3', 'evolved_v3']","[39.699999928474426, 12.199999332427979, 43.0, 43.0]",34.4749998152256,86
497,trivial_cooperation,"['liar', 'evolved', 'hero', 'liar']","[-0.5, -2.5, -6.5, -0.5]",-2.5,13
498,overcrowding,"['liar', 'evolved_v3', 'evolved_v3', 'coordinator']","[1.599998950958252, 50.0, 50.0, 0.49999892711639404]",25.52499946951866,100
499,greedy_neighbor,"['evolved_v5', 'firefighter', 'evolved_v4', 'evolved_v3']","[50.0, -88.0, 50.0, 50.0]",15.5,100
500,mixed_motivation,"['evolved_v4', 'firefighter', 'hero', 'evolved_v4']","[9.0, -8.600000381469727, -10.800000429153442, 9.0]",-0.35000020265579224,18
501,deceptive_calm,"['coordinator', 'evolved_v5', 'evolved_v3', 'hero']","[11.299999743700027, 50.0, 50.0, -40.00000059604645]",17.824999786913395,100
502,overcrowding,"['evolved_v4', 'evolved', 'coordinator', 'evolved']","[50.0, -3.9000011682510376, -16.000001430511475, 13.699999213218689]",10.949999153614044,100
503,greedy_neighbor,"['evolved_v4', 'evolved_v4', 'evolved', 'liar']","[50.0, 50.0, -20.5, -14.5]",16.25,100
504,trivial_cooperation,"['free_rider', 'evolved_v5', 'hero', 'evolved']","[6.5, 6.5, -6.5, 0.5]",1.75,13
505,trivial_cooperation,"['evolved_v5', 'evolved_v3', 'firefighter', 'evolved_v5']","[6.5, 6.5, -5.5, 6.5]",3.5,13
506,rest_trap,"['evolved_v5', 'evolved_v5', 'evolved_v4', 'free_rider']","[50.0, 50.0, 50.0, 48.599999994039536]",49.649999998509884,100
507,early_containment,"['hero', 'evolved_v3', 'evolved_v4', 'evolved_v3']","[-50.0, 50.0, 50.0, 50.0]",25.0,100
508,rest_trap,"['liar', 'evolved', 'hero', 'coordinator']","[0.8999999761581421, 5.799999997019768, -2.600000038743019, 2.2999999821186066]",1.5999999791383743,13
509,sparse_heroics,"['firefighter', 'evolved_v4', 'evolved_v3', 'coordinator']","[-73.50000113248825, 50.0, 50.0, -21.500000655651093]",1.2499995529651642,100
510,mixed_motivation,"['evolved_v3', 'evolved_v4', 'liar', 'liar']","[50.0, 50.0, 15.899999260902405, 2.69999897480011]",29.64999955892563,100
511,chain_reaction,"['evolved_v4', 'evolved_v4', 'firefighter', 'evolved_v5']","[8.0, 8.0, -9.999999821186066, 8.0]",3.5000000447034836,16
512,overcrowding,"['evolved_v4', 'evolved_v4', 'coordinator', 'evolved_v5']","[50.0, 50.0, -2.8000011444091797, 50.0]",36.799999713897705,100
513,greedy_neighbor,"['liar', 'hero', 'hero', 'liar']","[-26.5, -100.0, -100.0, -20.5]",-61.75,100
514,early_containment,"['evolved', 'liar', 'coordinator', 'evolved_v3']","[0.5, 1.5, -0.5, 6.5]",2.0,13
515,chain_reaction,"['firefighter', 'evolved', 'evolved_v4', 'firefighter']","[-56.79999893903732, -7.59999942779541, 50.0, -54.39999896287918]",-17.19999933242798,100
516,early_containment,"['coordinator', 'firefighter', 'evolved_v5', 'free_rider']","[9.0, -41.0, 50.0, 47.0]",16.25,100
517,early_containment,"['evolved_v4', 'hero', 'evolved_v4', 'evolved_v4']","[6.5, -6.5, 6.5, 6.5]",3.25,13
518,deceptive_calm,"['evolved', 'hero', 'coordinator', 'evolved_v5']","[-4.000000357627869, -40.00000059604645, -4.000000357627869, 50.0]",0.49999967217445374,100
519,early_containment,"['firefighter', 'evolved', 'evolved_v3', 'evolved_v3']","[-39.0, 10.0, 50.0, 50.0]",17.75,100
520,rest_trap,"['evolved', 'evolved_v3', 'firefighter', 'liar']","[-1.2000000327825546, 6.5, -1.9000000357627869, 0.8999999761581421]",1.0749999769032001,13
521,early_containment,"['evolved', 'liar', 'liar', 'firefighter']","[7.0, 5.0, 14.0, -33.0]",-1.75,100
522,overcrowding,"['evolved_v4', 'evolved_v5', 'coordinator', 'free_rider']","[50.0, 50.0, -3.9000011682510376, 45.59999990463257]",35.42499968409538,100
523,deceptive_calm,"['hero', 'firefighter', 'evolved_v4', 'firefighter']","[-40.00000059604645, -32.80000054836273, 50.0, -35.500000566244125]",-14.575000427663326,100
524,overcrowding,"['evolved_v4', 'free_rider', 'evolved_v3', 'evolved_v3']","[50.0, 47.799999952316284, 50.0, 50.0]",49.44999998807907,100
525,early_containment,"['evolved', 'evolved_v3', 'firefighter', 'evolved']","[3.0, 50.0, -43.0, -3.0]",1.75,100
526,early_containment,"['coordinator', 'evolved_v3', 'evolved', 'free_rider']","[1.5, 47.5, 4.5, 45.5]",24.75,95
527,rest_trap,"['evolved', 'coordinator', 'free_rider', 'evolved_v5']","[18.49999986588955, 14.999999850988388, 50.0, 50.0]",33.374999929219484,100
528,early_containment,"['evolved_v3', 'evolved', 'coordinator', 'evolved_v5']","[50.0, 2.0, 7.0, 50.0]",27.25,100
529,overcrowding,"['evolved_v4', 'hero', 'evolved', 'hero']","[50.0, -60.00000238418579, 13.699999213218689, -60.00000238418579]",-14.075001388788223,100
530,mixed_motivation,"['evolved_v4', 'evolved_v3', 'evolved_v4', 'evolved']","[50.0, 50.0, 50.0, 3.7999989986419678]",38.44999974966049,100
531,mixed_motivation,"['free_rider', 'evolved', 'free_rider', 'coordinator']","[44.89999997615814, 3.0999990701675415, 44.89999997615814, -1.3000010251998901]",22.899999499320984,92
532,chain_reaction,"['evolved_v4', 'evolved_v4', 'hero', 'coordinator']","[50.0, 50.0, -69.9999988079071, -6.399999439716339]",5.900000438094139,100
533,greedy_neighbor,"['liar', 'evolved', 'liar', 'evolved_v5']","[-14.5, -23.5, -2.5, 50.0]",2.375,100
534,overcrowding,"['evolved_v5', 'free_rider', 'evolved_v4', 'evolved']","[50.0, 45.59999990463257, 50.0, 2.69999897480011]",37.07499971985817,100
535,overcrowding,"['liar', 'free_rider', 'liar', 'evolved_v5']","[4.899999022483826, 47.799999952316284, -2.8000011444091797, 50.0]",24.974999457597733,100
536,deceptive_calm,"['firefighter', 'firefighter', 'hero', 'firefighter']","[-26.50000050663948, -24.70000049471855, -40.00000059604645, -32.80000054836273]",-31.000000536441803,100
537,chain_reaction,"['evolved_v5', 'coordinator', 'hero', 'evolved_v3']","[50.0, -8.799999415874481, -69.9999988079071, 50.0]",5.300000444054604,100
538,rest_trap,"['coordinator', 'coordinator', 'evolved', 'liar']","[3.699999988079071, 2.999999985098839, 1.5999999791383743, 1.5999999791383743]",2.4749999828636646,13
539,early_containment,"['hero', 'hero', 'liar', 'free_rider']","[-6.5, -6.5, -1.5, 6.5]",-2.0,13
540,early_containment,"['liar', 'coordinator', 'evolved', 'evolved_v4']","[2.5, 1.5, 1.5, 6.5]",3.0,13
541,deceptive_calm,"['hero', 'coordinator', 'evolved_v5', 'hero']","[-40.00000059604645, -2.2000003457069397, 50.0, -40.00000059604645]",-8.050000384449959,100
542,greedy_neighbor,"['firefighter', 'coordinator', 'liar', 'evolved']","[-88.0, -26.5, -23.5, -22.0]",-40.0,100
543,mixed_motivation,"['evolved', 'evolved', 'free_rider', 'firefighter']","[0.29999983310699463, -0.8000001907348633, 8.0, -9.600000381469727]",-0.5250001847743988,16
544,early_containment,"['evolved_v3', 'free_rider', 'evolved_v5', 'liar']","[50.0, 47.0, 50.0, 13.0]",40.0,100
545,mixed_motivation,"['free_rider', 'free_rider', 'evolved_v4', 'hero']","[46.699999928474426, 48.89999997615814, 50.0, -60.00000238418579]",21.399999380111694,100
546,deceptive_calm,"['evolved_v3', 'firefighter', 'evolved_v4', 'hero']","[50.0, -31.900000542402267, 50.0, -40.00000059604645]",7.024999715387821,100
547,deceptive_calm,"['hero', 'evolved_v5', 'evolved', 'liar']","[-40.00000059604645, 50.0, 8.599999725818634, 9.499999731779099]",7.024999715387821,100
548,trivial_cooperation,"['coordinator', 'liar', 'evolved', 'coordinator']","[0.5, 1.5, 1.5, 0.5]",1.0,13
